match_id,season_id,date_match,home_team_id,away_team_id,points_home,points_away,goal_diff_home,goal_diff_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,possession_home,possession_away,shots_on_target_home,shots_on_target_away,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_avg_goal_diff_home,h2h_avg_goals_home_scored,h2h_avg_goals_away_scored,result
4461,6,2024-01-21,20,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.6,0.6,draw
4455,6,2024-01-22,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.0,0.6,1.6,draw
4464,6,2024-01-30,14,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,4.0,0.5,home_win
4469,6,2024-01-30,7,20,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-0.4,0.8,1.2,home_win
4462,6,2024-01-30,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.6,2.6,1.0,away_win
4463,6,2024-01-30,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-0.6,0.4,1.0,draw
4465,6,2024-01-30,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.6,1.2,0.6,away_win
4471,6,2024-01-31,15,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-0.2,1.0,1.2,home_win
4466,6,2024-01-31,22,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.2,1.6,1.4,home_win
4470,6,2024-01-31,13,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.2,2.0,0.8,home_win
4468,6,2024-02-01,26,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2,1.2,1.0,away_win
4467,6,2024-02-01,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,1.0,1.0,draw
4480,6,2024-02-03,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2.5,2.0,draw
4481,6,2024-02-03,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-0.6,0.6,1.2,away_win
4475,6,2024-02-03,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.4,1.6,1.2,home_win
4476,6,2024-02-03,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.8,0.6,1.4,draw
4478,6,2024-02-03,8,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.2,2.2,1.0,draw
4477,6,2024-02-04,6,26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.6,1.8,2.4,away_win
4479,6,2024-02-04,16,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.8,1.4,0.6,home_win
4472,6,2024-02-04,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.8,1.8,1.0,draw
4473,6,2024-02-04,27,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.4,1.6,1.2,home_win
4474,6,2024-02-05,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,1.2,1.2,away_win
4489,6,2024-02-10,22,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2,2.0,1.8,home_win
4491,6,2024-02-10,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.6,1.4,2.0,away_win
4486,6,2024-02-10,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.5,1.5,3.0,away_win
4487,6,2024-02-10,15,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.4,0.8,1.2,home_win
4488,6,2024-02-10,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.8,1.6,2.4,away_win
4484,6,2024-02-10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.2,1.8,0.6,home_win
4485,6,2024-02-10,13,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.2,1.0,0.8,home_win
4482,6,2024-02-11,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.4,1.2,0.8,away_win
4490,6,2024-02-11,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-2.4,0.4,2.8,away_win
4483,6,2024-02-12,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-0.2,1.0,1.2,away_win
4501,6,2024-02-17,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.4,1.8,1.4,away_win
4497,6,2024-02-17,15,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,1.6,1.6,draw
4492,6,2024-02-17,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,1.2,1.2,away_win
4493,6,2024-02-17,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.8,0.6,1.4,away_win
4499,6,2024-02-17,19,25,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.4,1.8,1.4,home_win
4495,6,2024-02-17,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,1.2,1.2,away_win
4498,6,2024-02-17,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-0.2,1.2,1.4,draw
4500,6,2024-02-18,20,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,-0.8,0.8,1.6,away_win
4496,6,2024-02-18,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,away_win
4494,6,2024-02-19,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.2,1.2,1.4,draw
4427,6,2024-02-20,15,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,1.2,1.2,home_win
4508,6,2024-02-21,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.5,2.5,1.0,home_win
4504,6,2024-02-24,1,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1.2,2.0,0.8,home_win
4505,6,2024-02-24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-0.8,0.4,1.2,draw
4507,6,2024-02-24,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.2,1.4,1.2,home_win
4509,6,2024-02-24,16,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.4,0.4,0.8,away_win
4502,6,2024-02-24,2,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.4,2.2,0.8,away_win
4503,6,2024-02-24,27,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1.2,1.4,0.2,home_win
4511,6,2024-02-25,26,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.4,1.0,0.6,home_win
4510,6,2024-02-26,25,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.4,1.6,1.2,home_win
4519,6,2024-03-02,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.2,0.8,0.6,away_win
4521,6,2024-03-02,22,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1.0,1.0,home_win
4512,6,2024-03-02,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.2,0.8,1.0,draw
4515,6,2024-03-02,9,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.2,1.8,0.6,home_win
4516,6,2024-03-02,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,2.5,2.0,away_win
4518,6,2024-03-02,17,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.0,1.8,0.8,home_win
4514,6,2024-03-02,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-0.6,0.4,1.0,away_win
4513,6,2024-03-03,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2,1.0,0.8,away_win
4517,6,2024-03-03,15,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-0.4,0.8,1.2,home_win
4520,6,2024-03-04,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.6,1.6,2.2,away_win
4527,6,2024-03-09,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1.5,1.0,draw
4522,6,2024-03-09,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.25,1.5,1.75,draw
4523,6,2024-03-09,27,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.4,0.8,1.2,home_win
4529,6,2024-03-09,16,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.6,1.6,1.0,home_win
4531,6,2024-03-09,26,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.4,1.4,1.8,home_win
4525,6,2024-03-10,4,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.4,2.4,1.0,home_win
4528,6,2024-03-10,13,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.8,0.8,draw
4530,6,2024-03-10,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.2,0.8,1.0,draw
4524,6,2024-03-10,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1.4,1.4,away_win
4526,6,2024-03-11,6,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1.4,2.2,0.8,home_win
4412,6,2024-03-13,2,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,3.0,2.0,home_win
4537,6,2024-03-16,9,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.4,1.6,0.2,home_win
4538,6,2024-03-16,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.5,1.5,draw
4534,6,2024-03-16,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1.6,2.0,0.4,home_win
4540,6,2024-03-17,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.4,1.4,1.0,draw
4551,6,2024-03-30,22,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,1.0,home_win
4542,6,2024-03-30,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.8,1.6,0.8,home_win
4543,6,2024-03-30,1,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.2,1.6,0.4,home_win
4544,6,2024-03-30,3,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.6,1.8,1.2,draw
4545,6,2024-03-30,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.4,0.8,2.2,draw
4548,6,2024-03-30,17,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-0.4,1.2,1.6,home_win
4549,6,2024-03-30,19,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.2,0.6,0.4,draw
4550,6,2024-03-30,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.75,2.0,1.25,draw
4546,6,2024-03-31,13,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.6,1.8,1.2,home_win
4547,6,2024-03-31,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1.6,0.6,draw
4552,6,2024-04-02,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-0.2,0.2,0.4,home_win
4559,6,2024-04-02,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.4,0.8,0.4,draw
4557,6,2024-04-02,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.4,1.4,1.0,draw
4556,6,2024-04-02,19,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.4,2.0,0.6,home_win
4555,6,2024-04-02,5,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.4,0.6,0.2,draw
4554,6,2024-04-03,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.6,1.2,0.6,draw
4553,6,2024-04-03,27,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,2.5,2.0,home_win
4561,6,2024-04-03,15,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1.2,1.8,0.6,home_win
4560,6,2024-04-04,13,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.2,1.4,1.2,home_win
4558,6,2024-04-04,6,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.6,1.6,1.0,home_win
4562,6,2024-04-06,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,1.4,1.4,draw
4563,6,2024-04-06,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-0.2,0.8,1.0,away_win
4564,6,2024-04-06,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.2,2.2,2.0,away_win
4565,6,2024-04-06,8,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.4,1.4,1.0,home_win
4566,6,2024-04-06,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.6,1.4,0.8,away_win
4567,6,2024-04-06,14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,3.0,2.0,home_win
4571,6,2024-04-06,26,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.8,1.4,0.6,away_win
4570,6,2024-04-07,22,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1.0,1.0,home_win
4569,6,2024-04-07,20,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.4,2.4,1.0,draw
4568,6,2024-04-07,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-0.6,0.8,1.4,draw
4578,6,2024-04-13,15,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,3.0,1.5,home_win
4574,6,2024-04-13,3,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,1.5,0.0,home_win
4580,6,2024-04-13,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.6,0.8,1.4,draw
4579,6,2024-04-13,17,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1.4,2.2,0.8,home_win
4572,6,2024-04-13,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1.2,0.6,1.8,draw
4575,6,2024-04-13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-0.8,0.6,1.4,draw
4573,6,2024-04-14,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.6,0.6,1.2,away_win
4577,6,2024-04-14,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.6,0.4,1.0,away_win
4581,6,2024-04-14,25,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.8,1.8,1.0,away_win
4576,6,2024-04-15,6,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1.8,1.8,0.0,home_win
4587,6,2024-04-20,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,2.0,3.0,away_win
4591,6,2024-04-20,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.8,0.8,away_win
4589,6,2024-04-20,20,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.8,1.8,1.0,away_win
4586,6,2024-04-21,9,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,2.0,2.0,away_win
4584,6,2024-04-21,7,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-0.2,1.2,1.4,home_win
4585,6,2024-04-21,8,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.4,0.4,0.8,home_win
4582,6,2024-04-21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.2,1.2,1.0,home_win
4532,6,2024-04-23,27,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1.2,1.8,0.6,home_win
4539,6,2024-04-24,16,20,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.4,2.2,1.8,home_win
4535,6,2024-04-24,7,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.2,2.4,0.2,home_win
4536,6,2024-04-24,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1.0,1.4,0.4,home_win
4541,6,2024-04-24,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1.0,0.6,1.6,away_win
4533,6,2024-04-25,4,15,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,-0.2,1.6,1.8,away_win
4597,6,2024-04-27,17,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.2,2.0,1.8,home_win
4593,6,2024-04-27,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.6,1.4,0.8,draw
4594,6,2024-04-27,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-0.2,0.6,0.8,home_win
4595,6,2024-04-27,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-0.8,0.2,1.0,draw
4596,6,2024-04-27,16,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.4,1.6,1.2,draw
4600,6,2024-04-27,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.4,1.4,1.8,draw
4601,6,2024-04-27,26,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1.5,1.0,home_win
4598,6,2024-04-28,19,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.8,1.2,0.4,away_win
4592,6,2024-04-28,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.8,0.8,home_win
4599,6,2024-04-28,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.2,1.2,1.4,away_win
4506,6,2024-05-02,6,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-0.2,1.4,1.6,home_win
4609,6,2024-05-03,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,1.0,1.5,draw
4610,6,2024-05-04,15,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1.0,1.8,0.8,home_win
4602,6,2024-05-04,27,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1.2,1.2,home_win
4611,6,2024-05-04,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5,1.5,2.0,away_win
4605,6,2024-05-04,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.2,1.0,1.2,away_win
4603,6,2024-05-04,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.6,0.8,1.4,draw
4608,6,2024-05-05,13,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.8,2.8,2.0,home_win
4604,6,2024-05-05,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.6,1.8,1.2,home_win
4606,6,2024-05-05,6,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1.0,2.0,1.0,home_win
4607,6,2024-05-06,7,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.2,0.8,0.6,home_win
4621,6,2024-05-11,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.2,2.0,1.8,away_win
4615,6,2024-05-11,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.2,1.6,1.8,away_win
4617,6,2024-05-11,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.2,1.0,0.8,draw
4618,6,2024-05-11,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.6,0.6,1.2,away_win
4619,6,2024-05-11,22,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.6,1.8,1.2,home_win
4620,6,2024-05-11,25,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,2.0,1.5,home_win
4612,6,2024-05-11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.2,1.4,1.6,away_win
4614,6,2024-05-11,8,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.4,0.6,1.0,home_win
4616,6,2024-05-12,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.4,1.2,0.8,away_win
4613,6,2024-05-13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,2.0,1.0,draw
4590,6,2024-05-14,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-1.4,0.6,2.0,away_win
4588,6,2024-05-15,16,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.6,1.6,1.0,home_win
4583,6,2024-05-15,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,2.2,1.2,away_win
4630,6,2024-05-19,15,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.2,1.8,1.6,home_win
4631,6,2024-05-19,20,22,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.4,2.0,1.6,away_win
4628,6,2024-05-19,13,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1.2,1.2,home_win
4626,6,2024-05-19,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.8,0.8,home_win
4622,6,2024-05-19,27,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.6,0.6,home_win
4623,6,2024-05-19,3,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.4,1.8,1.4,away_win
4624,6,2024-05-19,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1.0,0.8,1.8,away_win
4625,6,2024-05-19,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.3333333333333333,0.6666666666666666,1.0,away_win
4629,6,2024-05-19,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5,1.5,2.0,away_win
4627,6,2024-05-19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2.0,2.8,0.8,home_win
